#           time-2400000.0,         flux,         fluxerr
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       350.56003       251.51145       154.07300       192.88059
        56897.8610370710521238  1.0087090960870826  0.0000070013777767
        56897.9019012870994629  1.0086851828810977  0.0000070020469565
        56897.9223333941845340  1.0086536098647023  0.0000070019259557
        56897.9427655012768810  1.0090745487568171  0.0000070033904220
        56897.9631976079035667  1.0089553052259266  0.0000070029934782
        56897.9836298140580766  1.0087320088954601  0.0000070022307158
        56898.0040618197526783  1.0089301619885715  0.0000070028638711
        56898.0244939249823801  1.0090542716236526  0.0000070032851890
        56898.0449261297399062  1.0090445885362136  0.0000070032987862
        56898.0653581340375240  1.0090317167882195  0.0000070032604397
        56898.0857902378702420  1.0089881698270091  0.0000070031196288
        56898.1062224416964455  1.0087873540220400  0.0000070024466797
        56898.1266544445970794  1.0092692724099230  0.0000070040626196
        56898.1470865470328135  1.0092866926943724  0.0000070041839640
        56898.1675187494620332  1.0092034541985453  0.0000070038437486
        56898.1879507514313445  1.0092011156238563  0.0000070038173169
        56898.2083829524708563  1.0094295957839607  0.0000070045844790
        56898.2288150535023306  1.0090785520462535  0.0000070034100606
        56898.2492470540746581  1.0091370187165067  0.0000070035159202
        56898.2696792541828472  1.0095676084357901  0.0000070050898529
        56898.2901113538173377  1.0092932133980308  0.0000070040473882
        56898.3105434529934428  1.0094892520343042  0.0000070046921127
        56898.3309755517038866  1.0091996384954696  0.0000070036162180
        56898.3514076504070545  1.0092614565122073  0.0000070038225591
        56898.3718397481861757  1.0095343717987513  0.0000070047835752
        56898.3922718454996357  1.0094847789238313  0.0000070045540102
        56898.4127039428058197  1.0096079785212917  0.0000070050575450
        56898.4331360396536184  1.0092656721197704  0.0000070036333580
        56898.4535681355700945  1.0095175318031731  0.0000070045244949
        56898.4740002314792946  1.0094395627231725  0.0000070042440921
        56898.4944322269293480  1.0094168413217914  0.0000070041849301
        56898.5148644219152629  1.0095498836432037  0.0000070046131395
        56898.5352965164274792  1.0094549003237576  0.0000070042505037
        56898.5557285104805487  1.0099200278343980  0.0000070060246229
        56898.5761607040622039  1.0094255712064359  0.0000070041732917
        56898.5965927971847123  1.0097285211645088  0.0000070051447532
        56898.6374569824984064  1.0094025388155123  0.0000070045266114
        56898.6578890746823163  1.0094376404886245  0.0000070046468415
        56898.6783212659429410  1.0093780777924948  0.0000070044366929
        56898.6987532571947668  1.0093970400434400  0.0000070045117061
        56898.7191853479889687  1.0092643651400195  0.0000070040872372
        56898.7396175383182708  1.0094390045527832  0.0000070046903064
        56898.7600495281803887  1.0092288827820497  0.0000070039926080
        56898.7804816175703309  1.0091931652376245  0.0000070038661360
        56898.8009138065026491  1.0095518843900819  0.0000070051088661
        56898.8213458949612686  1.0092777547488225  0.0000070041756439
        56898.8417778829607414  1.0093925998402249  0.0000070045867125
        56898.8622100709617371  1.0093207806306477  0.0000070043495672
        56898.8826421580233728  1.0092743992691553  0.0000070042258423
        56898.9030741450915230  1.0093059606112131  0.0000070042554725
        56898.9235063312298735  1.0094747631119780  0.0000070048319111
        56898.9439384173601866  1.0094034447034879  0.0000070045547308
        56898.9643704030313529  1.0090629488655687  0.0000070032029024
        56898.9848025882383808  1.0088721845917934  0.0000070024607097
        56899.0052346729717101  1.0090068571888111  0.0000070028546813
        56899.0256666572458926  1.0088239676317796  0.0000070022674732
        56899.0460988410559366  1.0089940267877406  0.0000070027660065
        56899.0665309248579433  1.0088491679001197  0.0000070021640018
        56899.0869631077366648  1.0088292397798386  0.0000070020491982
        56899.1278271725532250  1.0085984576313325  0.0000070013526351
        56899.1482592544998624  1.0085385454818385  0.0000070011332841
        56899.1686913355151773  1.0085821790867098  0.0000070013235515
        56899.1891234165232163  1.0085223488201021  0.0000070010382415
        56899.2095554970728699  1.0088292447720524  0.0000070022031214
        56899.2299875771568622  1.0085664539213617  0.0000070009994109
        56899.2504196567679173  1.0087293092459770  0.0000070015896588
        56899.2708517363862484  1.0086998208569795  0.0000070014873920
        56899.2912838150732568  1.0088189377884027  0.0000070019054037
        56899.3117158932873281  1.0087313526070676  0.0000070015456466
        56899.3321480715094367  1.0086612147968752  0.0000070012447485
        56899.3730121260814485  1.0085868065666057  0.0000070018211319
        56899.3934443029065733  1.0089775155416600  0.0000070031742805
        56899.4138762792645139  1.0086678418891715  0.0000070021150359
        56899.4343083551502787  1.0085557412833943  0.0000070017265198
        56899.4547405305784196  1.0086669462360531  0.0000070021052251
        56899.4751725055393763  1.0088360763179269  0.0000070026899269
        56899.4956045804938185  1.0087802083562261  0.0000070025153425
        56899.5160367545249755  1.0086010597431501  0.0000070018998160
        56899.5364687285546097  1.0089156669216732  0.0000070029941184
        56899.5569009016471682  1.0088020690078368  0.0000070025649573
        56899.5773329747462412  1.0086091572870899  0.0000070017122640
        56899.5977649473788915  1.0087125527335077  0.0000070020571647
        56899.6181971195401275  1.0089378537332776  0.0000070029001670
        56899.6386291912422166  1.0088669815900608  0.0000070026564511
        56899.6590612624786445  1.0086335024077688  0.0000070017328280
        56899.6794933332421351  1.0088552112080169  0.0000070025548959
        56899.6999254035472404  1.0088222332387460  0.0000070023054411
        56899.7203574738523457  1.0087961746040750  0.0000070021312881
        56899.7407895432188525  1.0087137278120093  0.0000070018284089
        56899.7816536815007566  1.0087121930290011  0.0000070016154751
        56899.8020858499367023  1.0086034935822374  0.0000070011563437
        56899.8225178179127397  1.0086481904481936  0.0000070013196130
        56899.8429498854238773  1.0091605686657512  0.0000070038544381
        56899.8633819524620776  1.0088079592527335  0.0000070026467517
        56899.8838140190418926  1.0088557743099289  0.0000070027929845
        56899.9042460856217076  1.0091156147555354  0.0000070036858021
        56899.9246782512636855  1.0086684208055985  0.0000070021726237
        56899.9451102169114165  1.0088189177213036  0.0000070026410280
        56899.9655421816278249  1.0089141066661991  0.0000070029268202
        56899.9859743463384802  1.0090191742025176  0.0000070031513343
        56900.0064064105899888  1.0089550468397932  0.0000070029562924
        56900.0268385743693216  1.0088576270879557  0.0000070025769131
        56900.0472705376887461  1.0087741201519873  0.0000070022140913
        56900.0677026005432708  1.0088254272494892  0.0000070024340902
        56900.0881347633985570  1.0088880322672036  0.0000070025070284
        56900.1085667253137217  1.0089350627830929  0.0000070027087690
        56900.1494309482222889  1.0088101821264948  0.0000070020411223
        56900.1902949697396252  1.0090342160396844  0.0000070027770748
        56900.2107271298009437  1.0089503070935770  0.0000070024317974
        56900.2515911489826976  1.0092537138347264  0.0000070034906474
        56900.2720233076397562  1.0088715922497096  0.0000070021165584
        56900.2924553658376681  1.0090457582126202  0.0000070027112889
        56900.3128873240348184  1.0092648208106039  0.0000070034231297
        56900.3333194817678304  1.0097714303451268  0.0000070060064561
        56900.3537515385614824  1.0089836662972020  0.0000070033114766
        56900.3741834953616490  1.0091394731970640  0.0000070038614624
        56900.3946156516904011  1.0094026177668343  0.0000070047246510
        56900.4150477075600065  1.0095420436913649  0.0000070051615103
        56900.4354796634288505  1.0094414340001858  0.0000070047605372
        56900.4763438732989016  1.0094857294329782  0.0000070048293414
        56900.4967760273066233  1.0094075598213401  0.0000070044525144
        56900.5172079813055461  1.0095513696217704  0.0000070048965109
        56900.5376400348468451  1.0095015380242878  0.0000070047169674
        56900.5785041405324591  1.0096884693143631  0.0000070052304770
        56900.5989361926694983  1.0098038871371873  0.0000070057804999
        56900.6193682443481521  1.0101011411186076  0.0000070067597610
        56900.6398003960202914  1.0097109910849109  0.0000070051825758
        56900.6602323467668612  1.0098284162924838  0.0000070055655448
        56900.6806643975141924  1.0097414189497964  0.0000070052203012
        56900.7010964477885864  1.0098530729125086  0.0000070055858562
        56900.7215284976045950  1.0097805917873275  0.0000070053222141
        56900.7419606469557039  1.0099454438589748  0.0000070058226664
        56900.7623925958323525  1.0095576327264559  0.0000070044135681
        56900.7828246442513773  1.0095715803348173  0.0000070044174790
        56900.8032567922055023  1.0097681525783604  0.0000070051409537
        56900.8441207876385306  1.0096360242012394  0.0000070055946093
        56900.8645529341956717  1.0098992533043132  0.0000070064900571
        56900.8849848807440139  1.0098229199091238  0.0000070061182742
        56900.9054170268354937  1.0098104869109714  0.0000070061094552
        56900.9258490724605508  1.0094338118217816  0.0000070046038145
        56900.9462810176119092  1.0100205340343893  0.0000070066489436
        56900.9667131627720664  1.0096519111429063  0.0000070052702095
        56900.9871452070001396  1.0095921850450076  0.0000070050133266
        56901.0075772512209369  1.0094424220274587  0.0000070043494106
        56901.1097374653691077  1.0085344515706842  0.0000070017102653
        56901.1301695067959372  1.0087523622384673  0.0000070025153006
        56901.1710335887328256  1.0086263088313101  0.0000070020803013
        56901.1914656292283325  1.0086650031432687  0.0000070022211708
        56901.2118977692662156  1.0087404781611440  0.0000070024793526
        56901.2323297088369145  1.0086241559438416  0.0000070020623294
        56901.2527617479354376  1.0086621828498035  0.0000070021890183
        56901.2936258252157131  1.0086489239269749  0.0000070022176942
        56901.3140578629172524  1.0085957792385001  0.0000070020476306
        56901.3344900006268290  1.0086986267852167  0.0000070023414281
        56901.3549219378692214  1.0086360698333918  0.0000070020992016
        56901.3753540746401995  1.0088080211384447  0.0000070026753170
        56901.3957860109512694  1.0088415732747424  0.0000070027427902
        56901.4162180467974395  1.0087880667031190  0.0000070024691413
        56901.4366501821714337  1.0087517737482570  0.0000070022684881
        56901.4570821175511810  1.0088632197076515  0.0000070025970137
        56901.4775141520003672  1.0087355601518835  0.0000070021597504
        56901.4979462864430388  1.0086615463302731  0.0000070019108469
        56901.5183782204258023  1.0087931192469393  0.0000070022437745
        56901.5388102539436659  1.0089132816533553  0.0000070026731871
        56901.5592423869893537  1.0088824820079849  0.0000070024594127
        56901.5796744195758947  1.0088177446578597  0.0000070023138233
        56901.6001063521616743  1.0090651512091300  0.0000070032064049
        56901.6205384838103782  1.0088783635570790  0.0000070023727669
        56901.6409705154655967  1.0085748668018002  0.0000070012188770
        56901.6614024466543924  1.0087489516232271  0.0000070018861080
        56901.6818345773717738  1.0089010831595511  0.0000070023411921
        56901.7022666076300084  1.0086108570171211  0.0000070013094678
        56901.7226985374218202  1.0086985349268427  0.0000070016019464
        56901.7431306667422177  1.0088558974440227  0.0000070021666614
        56901.7635626960691297  1.0088902799220096  0.0000070021884980
        56901.8248587807829608  1.0087757461758129  0.0000070027193366
        56901.8452909082407132  1.0088330764929145  0.0000070029391655
        56901.8657228352385573  1.0089951656342944  0.0000070034619242
        56901.8861548617715016  1.0089729573962416  0.0000070034094172
        56901.9065869882979314  1.0089542878131279  0.0000070033389658
        56901.9270189138987917  1.0089503129444055  0.0000070032830038
        56901.9474509395004134  1.0089608120215399  0.0000070032415286
        56901.9678830646298593  1.0089152503005963  0.0000070030174135
        56902.0087470135040348  1.0088544633290846  0.0000070027094693
        56902.0291791372364969  1.0088741813724018  0.0000070026304398
        56902.0496111609754735  1.0090726108427561  0.0000070033487296
        56902.0700430837823660  1.0090206924382410  0.0000070031229346
        56902.0904752065835055  1.0089010906355755  0.0000070026922422
        56902.1109071289247368  1.0089177586537905  0.0000070026444984
        56902.1313391508010682  1.0092311728692758  0.0000070037579115
        56902.1517712722052238  1.0091681958181600  0.0000070035264163
        56902.1722032931502326  1.0091112525348436  0.0000070031463382
        56902.1926352140944800  1.0089946391202627  0.0000070027917283
        56902.2130673341016518  1.0089627594101878  0.0000070025974154
        56902.2334992541145766  1.0088069177016363  0.0000070020093618
        56902.2743633927384508  1.0088511656812971  0.0000070021182778
        56902.2947953113543917  1.0097107736996123  0.0000070057414369
        56902.3152274299718556  1.0093005571825477  0.0000070042290287
        56902.3356594476499595  1.0092696609745087  0.0000070040099294
        56902.3560913653345779  1.0092994031487557  0.0000070040806338
        56902.3765234820893966  1.0095538956804126  0.0000070049133330
        56902.3969554988361779  1.0095048804847571  0.0000070047630376
        56902.4173875151245738  1.0094180381610758  0.0000070044246443
        56902.4378195314129698  1.0097126968582479  0.0000070053123987
        56902.4582515467627672  1.0097446487880721  0.0000070053141723
        56902.4786835621198406  1.0097357591735996  0.0000070052976217
        56902.4991155765455915  1.0096240531276783  0.0000070047955953
        56902.5195475909640663  1.0095601628694437  0.0000070045854523
        56902.5399796049241559  1.0100777812262924  0.0000070070950121
        56902.5604117184193456  1.0095424230349261  0.0000070054114274
        56902.5808436314400751  1.0095146210263886  0.0000070053209009
        56902.6012756444688421  1.0095270809187404  0.0000070052598738
        56902.6217077565670479  1.0096285299277574  0.0000070055628477
        56902.6421396686564549  1.0097764589037375  0.0000070060123471
        56902.6625717802889994  1.0102222981174389  0.0000070076058077
        56902.6830037914551212  1.0100105477782682  0.0000070066718169
        56902.7034357021475444  1.0094423074628815  0.0000070046330010
        56902.7442998226179043  1.0099151207693475  0.0000070061394567
        56902.7647317323790048  1.0098935800803241  0.0000070059930814
        56902.7851638412175816  1.0096385587322265  0.0000070050934903
        56902.8055958500553970  1.0096861197033336  0.0000070052150340
        56902.8260277584195137  1.0099847528543104  0.0000070062339553
        56902.8464598667924292  1.0097110011795480  0.0000070051556794
        56902.8668917742324993  1.0098368431428359  0.0000070056246405
        56902.8873238816668163  1.0099101597973446  0.0000070057546617
        56902.9077558881763252  1.0096579946632935  0.0000070048576060
        56902.9281878946858342  1.0097116062616482  0.0000070050289771
        56902.9486198007216444  1.0096131656248866  0.0000070045950799
        56902.9690519067662535  1.0093618467445029  0.0000070036958223
        56903.0099158169832663  1.0094596690485147  0.0000070038828224
        56903.0507799253464327  1.0096391798426343  0.0000070056932922
        56903.0916439323045779  1.0085909364668260  0.0000070021715380
        56903.1120759355544578  1.0086987078050040  0.0000070024993209
        56903.1325080378665007  1.0085847013710518  0.0000070021625375
        56903.1733719420299167  1.0088368956818488  0.0000070030381286
        56903.1938040429522516  1.0089571558417538  0.0000070034490763
        56903.2142359443387249  1.0092298489928944  0.0000070043521664
        56903.2346679447946372  1.0088693019189132  0.0000070029564060
        56903.2551000447783736  1.0088457155823483  0.0000070029371140
        56903.2959639442851767  1.0088367964585316  0.0000070025937261
        56903.3572599400649779  1.0091241181445065  0.0000070035173552
        56903.3776920381860691  1.0088811527132739  0.0000070026400994
        56903.3981240353823523  1.0090043543820830  0.0000070029894944
        56903.4185559325705981  1.0087612555210987  0.0000070020131312
        56903.4389880293019814  1.0087313582452542  0.0000070018485887
        56903.5002840171582648  1.0088096446784678  0.0000070020056771
        56903.5411481068877038  1.0089392001348305  0.0000070034329131
        56903.5615800012892578  1.0090569035789867  0.0000070038481445
        56903.5820118952251505  1.0090740390284660  0.0000070038675924
        56903.6228759821606218  1.0089253938538612  0.0000070032048458
        56903.6433078751651919  1.0088274079356558  0.0000070027675379
        56903.7046038513799431  1.0088742102649966  0.0000070028385991
        56903.7250359425161150  1.0090726300861288  0.0000070034514788
        56903.7454679336588015  1.0090097376120297  0.0000070031001130
        56903.7863319140742533  1.0089518389502874  0.0000070028644438
        56903.8271958930999972  1.0089867769494234  0.0000070028622736
        56903.8680598707214813  1.0089732273371117  0.0000070027343731
        56903.8884918590702000  1.0090634719792675  0.0000070030904562
        56903.9089239469467429  1.0089476005014211  0.0000070025934140
        56903.9293558343633777  1.0090690469845316  0.0000070030093650
        56903.9497879213158740  1.0088491372096304  0.0000070021533782
        56904.0315158658486325  1.0092912143631758  0.0000070045248240
        56904.0519477509369608  1.0090905739171170  0.0000070036315449
        56904.0928118201773032  1.0089590241168829  0.0000070029394983
        56904.1132437038686476  1.0090101398931417  0.0000070030289573
        56904.1336757875615149  1.0092318767644588  0.0000070038166409
        56904.1541077707806835  1.0094060234325843  0.0000070043771301
        56904.1745396535407053  1.0095105709960299  0.0000070047801683
        56904.1949717363022501  1.0093296144297872  0.0000070040409993
        56904.2154037181244348  1.0093408772284440  0.0000070040453423
        56904.2358356999538955  1.0091176301421596  0.0000070033104786
        56904.2766996622085571  1.0091949575552319  0.0000070044448860
        56904.2971316426410340  1.0094695801144551  0.0000070054146186
        56904.3788595611040364  1.0098138835299166  0.0000070065543716
        56904.3992915396665921  1.0098538272153312  0.0000070067408135
        56904.4401554958749330  1.0093165255959611  0.0000070045089731
        56904.4810195506797754  1.0097325419428480  0.0000070059734045
        56904.5014514273862005  1.0099497070928025  0.0000070067190827
        56904.5218834036204498  1.0101025049146617  0.0000070072611028
        56904.5423154798627365  1.0096131587396244  0.0000070054366452
        56904.5627473551721778  1.0098060026955791  0.0000070061558994
        56904.6444752540701302  1.0096951773895433  0.0000070055207565
        56904.6649073275184492  1.0095468755342305  0.0000070050229607
        56904.7057711739398655  1.0097937825705936  0.0000070058646599
        56904.7262032464568620  1.0097186445577833  0.0000070055981780
        56904.7874991621356457  1.0099170249804441  0.0000070061968127
        56904.8283631039012107  1.0092386620938767  0.0000070036858236
        56904.8487950740891392  1.0092760485744237  0.0000070038192020
        56904.8692270442697918  1.0097093551311882  0.0000070052873514
        56904.8896591139928205  1.0093143594518257  0.0000070039486452
        56904.9305229520396097  1.0091552741445244  0.0000070032614937
        56904.9509550203583785  1.0089497596862771  0.0000070024784647
        56905.0326827903918456  1.0085574493701746  0.0000070023309229
        56905.0531147568544839  1.0086166149257312  0.0000070024724414
        56905.0939786888411618  1.0087361817772700  0.0000070029044149
        56905.1144106543652015  1.0086411919986482  0.0000070025658887
        56905.1348426194308558  1.0086183382538381  0.0000070023901175
        56905.1757065486308420  1.0087752697169345  0.0000070027443912
        56905.2370025391574018  1.0087028430133653  0.0000070022223252
        56905.2778663646313362  1.0086461920228891  0.0000070019202416
        56905.2982984268965083  1.0089027914033015  0.0000070027785693
        56905.3391622500421363  1.0089061676357898  0.0000070026069037
        56905.3595943109103246  1.0085836612926811  0.0000070015213371
        56905.3800262713193661  1.0088827116598411  0.0000070025478150
        56905.4004581317276461  1.0089188796583022  0.0000070026677630
        56905.4413221511422307  1.0088593181339882  0.0000070023239997
        56905.4617540101535269  1.0086509330525393  0.0000070015831582
        56905.5026180272398051  1.0087194311433139  0.0000070029238796
        56905.5434819429283380  1.0089575823016530  0.0000070033138067
        56905.5639139000777504  1.0091279747456252  0.0000070038652724
        56905.5843458572271629  1.0088630711377460  0.0000070028926421
        56905.6047778134379769  1.0088580799845539  0.0000070027743646
        56905.6252097696560668  1.0089889818794500  0.0000070032184800
        56905.6865056359747541  1.0090716127746395  0.0000070033419784
        56905.7069376907893457  1.0089606141290803  0.0000070028401631
        56905.7682335524586961  1.0091043848154084  0.0000070042406159
        56905.7886655054098810  1.0091972657695929  0.0000070045236272
        56905.8295294108538656  1.0091421883916585  0.0000070043197230
        56905.8499612628802424  1.0089872718250010  0.0000070037089771
        56905.8703932149073808  1.0091437147309916  0.0000070043184335
        56905.8908252660039579  1.0089253059885377  0.0000070033462335
        56905.9112571170917363  1.0092125622757382  0.0000070043313941
        56905.9316890677218908  1.0091847110639975  0.0000070042125978
        56905.9521211178798694  1.0090135890865906  0.0000070035459572
        56905.9725529680436011  1.0093077164730950  0.0000070044642090
        56906.0134169665107038  1.0090324043704508  0.0000070033601456
        56906.0338488152701757  1.0090264654874102  0.0000070032099400
        56906.0542808635727852  1.0091509810524597  0.0000070036954834
        56906.0951447597035440  1.0089078465070420  0.0000070027369048
        56906.1155767066084081  1.0090510517503408  0.0000070032227718
        56906.1360086539789336  1.0092015313174116  0.0000070037028400
        56906.1564406004108605  1.0088143724769196  0.0000070022160657
        56906.1768725463844021  1.0090145406530044  0.0000070029347246
        56906.1973044923506677  1.0090160870040019  0.0000070029683334
        56906.2381684829015285  1.0094328743863437  0.0000070053804620
        56906.2586003279429860  1.0093678441085956  0.0000070051402074
        56906.2790322725122678  1.0092562917801604  0.0000070046232766
        56906.2994643161582644  1.0092976342097628  0.0000070047259555
        56906.3198961597954622  1.0092003979551922  0.0000070043240683
        56906.3403281034406973  1.0093321773582253  0.0000070047458650
        56906.3607601461553713  1.0091657426183700  0.0000070040904850
        56906.3811919888685225  1.0095587295916173  0.0000070054703123
        56906.4016239311094978  1.0094796711004832  0.0000070049998853
        56906.4220558728920878  1.0096571438970507  0.0000070056984484
        56906.4424878142017405  1.0093296406016872  0.0000070043743689
        56906.4629198555194307  1.0092857011877430  0.0000070042053034
        56906.4833516963699367  1.0095769495624269  0.0000070051256363
        56906.5242156766689732  1.0095417944370195  0.0000070049013656
        56906.5650794555695029  1.0098256708257960  0.0000070058136867
        56906.5855114945588866  1.0095628473409448  0.0000070048201706
        56906.6059434330818476  1.0094337855613109  0.0000070043507887
        56906.7693989291365142  1.0099428216649444  0.0000070070213396
        56906.7898308643998462  1.0094452911422118  0.0000070052471285
        56906.8102626991894795  1.0100295417607010  0.0000070072112052
        56906.8306947339879116  1.0100146993320263  0.0000070070917060
        56906.8511266683199210  1.0101046203864519  0.0000070073045333
        56906.8919905355796800  1.0099022494875800  0.0000070070713391
        56906.9124224689803668  1.0098980181184249  0.0000070074560123
        56906.9328545019088779  1.0098334987209534  0.0000070069812864
        56906.9737182663811836  1.0087113292871031  0.0000070034072732
        56906.9941502979127108  1.0087386011958179  0.0000070036912331
        56907.0145821294499910  1.0088636509444202  0.0000070038646479
        56907.0350140605223714  1.0088102387699580  0.0000070036330931
        56907.0554460911225760  1.0089060113622659  0.0000070040466541
        56907.0758780217292951  1.0089349358242006  0.0000070040907912
        56907.0963098514039302  1.0088505389411804  0.0000070035506607
        56907.1167418810728122  1.0088385441335579  0.0000070035077333
        56907.1371737102817860  1.0090578290150356  0.0000070043951204
        56907.1576056394915213  1.0090928803051940  0.0000070044964112
        56907.1780376677634194  1.0091012784597857  0.0000070046880541
        56907.1984694960410707  1.0096199905927259  0.0000070065762607
        56907.2189014238538221  1.0087398429695480  0.0000070035711338
        56907.2393334511943976  1.0088996288168162  0.0000070040981787
        56907.2597652785407263  1.0089236806721755  0.0000070041981316
        56907.2801972049564938  1.0087708541446845  0.0000070033358343
        56907.3006292313657468  1.0088246144748383  0.0000070035837498
        56907.3210610577807529  1.0088568865269447  0.0000070036929706
        56907.3414930832659593  1.0091455455200176  0.0000070050462395
        56907.3619250087431283  1.0090137230601812  0.0000070043982441
        56907.3823568337611505  1.0091322634316837  0.0000070051491422
        56907.4027888583150343  1.0092419323921515  0.0000070054042528
        56907.4232207823952194  1.0091591149843393  0.0000070049864736
        56907.4436527064826805  1.0090289253793217  0.0000070044188917
        56907.4640846301044803  1.0090137247859612  0.0000070041323915
        56907.4845165532533429  1.0089538789229073  0.0000070038823379
        56907.5049484759438201  1.0089360002350631  0.0000070038415115
        56907.5253803986342973  1.0090363757079073  0.0000070044494993
        56907.5458123208518373  1.0088737224851672  0.0000070036987370
        56907.5662442426109919  1.0090528891170449  0.0000070043550666
        56907.5866762639052467  1.0091801423488389  0.0000070046725714
        56907.6071080851907027  1.0090428084842742  0.0000070038972021
        56907.6275400055528735  1.0089961012413502  0.0000070038576497
        56907.6479720259085298  1.0092475999831767  0.0000070047303468
        56907.6684038462699391  1.0088779749242685  0.0000070028767335
        56907.7092677851251210  1.0091506592893886  0.0000070047473173
        56907.7296996040895465  1.0091653590151770  0.0000070049479435
        56907.7705635410820832  1.0092747245874991  0.0000070054429707
        56907.7909953586495249  1.0090463866724193  0.0000070045985495
        56907.8114273762184894  1.0091599284137653  0.0000070048781157
        56907.8318592937794165  1.0092849988164307  0.0000070052059524
        56907.8727231270531774  1.0091600096898516  0.0000070049260599
        56907.8931549432163592  1.0093330033846399  0.0000070054020759
        56907.9135868589219172  1.0092474409712109  0.0000070052505906
        56907.9340188746282365  1.0098298751247026  0.0000070071660108
        56907.9544506894017104  1.0091315336925002  0.0000070049514646
        56907.9748826041686698  1.0093116103737170  0.0000070056088639
        56908.0157465327793034  1.0091470323748286  0.0000070048333571
        56908.0361783466214547  1.0091794356833230  0.0000070048252417
        56908.0770422729037818  1.0092478710154240  0.0000070053090786
        56908.1179060977956397  1.0091554216830507  0.0000070049954043
        56908.1383380097686313  1.0094064911249550  0.0000070058740165
        56908.1587700212839991  1.0096769119368008  0.0000070068224110
        56908.1792018327978440  1.0094041085135130  0.0000070056803628
